imdbcode,keywords
tt2004420,"['friendship', 'topless female nudity', 'urination', 'jewish', 'broken leg', 'crotch grab', 'erection', 'sex scene', 'feuding neighbors', 'newspaper headline']"
tt3760922,"['male objectification', 'repeat sequel', 'wedding', 'greek', 'family restaurant', 'roommate', 'kiss', 'suburb', 'remarriage', 'wedding planner']"
tt3862750,"['hit on the head with a pot', 'beanbag shell', 'hiding under a bed while couple has sex', 'neighbor murdered', 'key in fake rock', 'sex on the first date', 'pump action shotgun', 'pushed down stairs', 'psychopath', 'meeting the parents']"
tt1650043,"['sequel', 'diary', 'boy', 'brother', 'school', 'middle school', 'close up of eyes', 'title at the end', 'no opening credits', 'photograph']"
tt1596346,"['based on autobiography', 'shark', 'surfer', 'shark attack', 'christian', 'hospital', 'surfing', 'bikini', 'christian film', 'surfing contest']"
tt7334528,"['based on commercial', 'basketball', 'singing in a car', 'rapping in a car', 'product placement', 'man in a wheelchair', 'preacher', 'bare chested male', 'basketball player', 'nba player']"
tt2562232,"['actor', 'showbiz', 'inner voice', 'acting career', 'emotional instability', 'broadway play', 'artist', 'replacement', 'former celebrity', 'midlife crisis']"
tt2334873,"['self deception', 'congenital liar', 'riches to rags', 'snob', 'talking to oneself', 'mental breakdown', 'sister sister estrangement', 'dental receptionist', 'san francisco bay', 'cheating husband']"
tt3623726,"['female protagonist', 'motherhood', 'self pity', 'father daughter relationship', 'divorce', 'song', 'singer', 'real life mother and daughter playing mother and daughter', 'female guitarist', 'female musician']"
tt2279339,"['airport bar', 'u.s. soldier', 'usa', 'united states', 'friendship', 'christmas', 'old man', 'trust', 'mistrust', 'hospital waiting room']"
tt4287320,"['video surveillance', 'privacy', 'technology', 'screenplay adapted by author', 'kayaking', 'father daughter relationship', 'new job', 'based on novel', 'company', 'woman']"
tt1542344,"['survival', 'alone', 'based on autobiography', 'aron ralston', 'mountain climber', 'trapped', 'yelling for help', 'canyon', 'utah', 'hiker']"
tt1594972,"['norm of the north character', 'anthropomorphic polar bear', 'anthropomorphic moose', 'tourist', 'killer whale', 'shooting a commercial', 'video call', 'director', 'seagull', 'lemming']"
tt0403702,"['coming of age', 'boyfriend girlfriend relationship', 'based on novel', 'obsession', 'masturbation', 'cartoon bird', 'cartoon owl', 'bare chested male', 'laundry drying on a clothesline', 'window blinds']"
tt2465146,"['cell phone video', 'aerial camera shot', 'woman wears eyeglasses', 'neighbor', 'realtor', 'next door neighbor', 'overalls', 'terrarium', 'time lapse photography', 'laptop']"
tt1967545,"['tied to a chair', 'escaped convict', 'neighbor', 'baseball', 'boy in a wheelchair', 'wheelchair', 'handicapped boy', 'physically handicapped', 'handicapped', 'appeared on tv news']"
tt0068638,"['on the run', 'husband wife team', 'kill', 'robbery', 'texas', 'parole', 'bank', 'prison', 'heist', 'prisoner']"
tt0824758,"['leo tolstoy', 'homosexual subtext', 'anarchism', 'liberation theology', 'reference to henry james', 'reference to joseph conrad', 'reference to florence nightingale', 'period drama', 'russian', 'countess']"
tt1071812,"['windchime', 'letter writing', 'watching a movie', 'federal bureau of investigation', 'looking at oneself in a mirror', 'videotape', 'texas', 'kennedy center for the performing arts', 'man wears a tuxedo', 'ballet']"
tt2058107,"['physical torture', 'pow camp', 'based on true story', 'reference to adolf hitler', 'englishwoman abroad', 'psychological torture', 'interpreter', 'what happened to epilogue', 'interrogation', 'violence']"
tt2649554,"['on the run', 'father son relationship', 'woods', 'texas', 'fbi', 'goggles', 'cult', 'police officer shot', 'photosensitivity', 'soldier']"
tt4540710,"['consultant', 'lawyer', 'pills', 'lobbyist', 'two word title', 'congressional hearing', 'gun control', 'laughing', 'politician', 'shot to death']"
tt2172935,"['concert film', 'vancouver', 'standing on the roof of a car', 'headbanger', 'roadie', 'song in title', 'group name in title', 'band name in title', '3d', 'parking lot']"
tt2763304,"['old friends reunited', 'drugs', 'sequel', 'escape from prison', 'male impotence', 'snorting cocaine', 'fugitive', 'escaped convict', 'fistfight', 'heart attack']"
tt0092240,"['pantyhose', 'invincible enemy', 'breasts', 'carsploitation', 'female stockinged legs', 'supernatural power', 'cult film', 'killer car', 'sex', 'cult']"
tt1321865,"['war story', 'male frontal nudity', 'syria', 'lebanon', 'palestinian conflict', 'eclipse', 'austria', 'france', 'south yemen', 'palestine']"
tt1748179,"['psychic', 'revelation', 'obsession', 'younger version of character', 'road trip', 'debunker', 'binoculars', 'vibration', 'charlatan', 'pierced lip']"
tt1425922,"['directed by kasi lemmons', 'written by kasi lemmons', 'christmas', 'nativity', 'f rated', 'color in title', 'based on the bible', 'based on stage musical', 'based on novel', 'title directed by female']"
tt6644200,"['survival', 'sign language', 'deafness', 'silence', 'post apocalypse', 'pregnancy', 'alien invasion', 'trying to avoid making noise', 'hearing aid', 'mysterious creature']"
tt1924435,"['friendship between men', 'impersonating a police officer', 'football game', 'smoking marijuana', 'woman undressing for a man', 'waterboarding', 'female objectification', 'fictional tv commercial', 'fender bender', 'destroying a cellphone']"
tt2083355,"['christmas', 'written by director', 'african american', 'african american protagonist', 'ultrasound', 'friendship', 'group of friends', 'suv', 'pregnancy', 'fight in car']"
tt1981677,"['a cappella', 'female protagonist', 'bechdel test passed', 'hit with a burrito', 'college roommate', 'friendship between girls', 'ensemble cast', 'chick flick', 'projectile vomiting', 'college']"
tt1477076,"['sequel', 'female police officer', 'tied to a chair', 'husband wife relationship', 'cleavage', 'woman in a slip', 'tight blouse', 'love triangle', '3 dimensional', 'gore']"
tt2097298,"['coach', 'hispanic', 'state championship', 'cross country running', 'running', 'athlete', 'school bus', 'birthday', 'orchard', 'competition']"
tt4649416,"['christmas movie', 'family comedy', 'domestic comedy', 'christmas gathering', 'family gathering', 'estranged family', 'patriarch', 'family patriarch', 'christmas', 'dysfunctional family']"
tt1152398,"['tutor', 'maid', 'newscaster', 'the beast character', 'maurice character', 'belle character', 'written by director', 'reference to beauty and the beast', 'laptop', 'disfigurement']"
tt1210042,"['corrupt cop', 'catholic', 'new york city', 'police detective', 'police officer killed', 'confession booth', 'brooklyn new york city', 'woman on top', 'strip club', 'female nudity']"
tt0979434,"['lottery ticket', 'eurocopter ec120 colibri', 'block party', 'fortune cookie', 'reverend', 'ensemble cast', 'ex convict', 'convenience store clerk', 'punched in the face', 'bare chested male']"
tt1433822,"['lovecraftian', 'supernatural power', 'psychotronic film', 'jump scare', 'grindhouse film', 'mold', 'aerial camera shot', 'bare chested man', 'woman in a shower', 'woman wears lingerie']"
tt0443543,"['magician', 'austria', '1890s', 'told in flashback', 'unrequited love', 'love', 'love interest', 'cheering crowd', 'duchess', 'illusionist']"
tt5673782,"['heisenberg', 'niels bohr', 'marie curie', 'physicist', '1930s', 'passage of time', 'nazi', 'nazi germany', 'husband wife relationship']"
tt2515030,"['pablo escobar', 'tragic ending', 'drug lord', 'colombia', 'dream', 'village', 'surfer', 'in medias res', 'neo noir', 'wanted poster']"
tt1002563,"['israel', 'jesus christ', 'messiah', 'based on novel']"
tt1748122,"['young love', 'boy scouts camp', 'storm', 'search party', '1960s', 'coming of age', 'search', 'sheriff', 'boy scout', 'island']"
tt1655442,"['homage', 'showbiz comedy', '1920s', 'movie studio', 'movie star', 'modern silent movie', 'jack russell terrier', 'movie producer', 'former movie star', 'silent film star']"
tt1265990,"['psychological thriller', 'tied to a bed', 'psycho thriller', 'tied up', 'bound and gagged', 'dead cat', 'cat killer', 'death of cat', 'animal abuse(non graphic)', 'female nudity']"
tt7690670,"['sex scene', 'topless female nudity', 'bare breasts', 'strip club', 'stripper', 'pole dance', 'drugs', 'dojo', 'sex in the shower', 'gun fight']"
tt2380307,"['mexico', 'death', 'afterlife', 'male protagonist', 'day of the dead', 'musician', 'ban on music', 'petal', 'dog', 'swimming pool']"
tt2467046,"['faith', 'midget', 'product placement', 'disaster movie', 'disaster film', 'chaos', 'bible quote', 'shrine', 'obese man', 'breakdancing']"
tt0107818,"['aids', 'city name in title', 'listening to opera', 'lawyer', 'gay', 'homophobia', 'judiciary', 'judicial system', 'judicial', 'thinness']"
tt1620935,"['comeback', 'broken neck', 'boxing', 'male objectification', 'rhode island', 'las vegas', 'bare breasts', 'topless female nudity', 'man wears a thong', 'bare chested male']"
tt2398231,"['suicide by hanging', 'suicide', 'driven insane', 'abusive marriage', 'hanging', 'madness', 'female nudity', 'sex scene', 'revenge', 'lost in the desert']"
tt6720802,['trainer']
tt1951181,"['prostitution', 'immigration', 'immigrant', 'magician', 'money', 'female nudity', 'bechdel test passed', 'catholic church', 'brothel', 'polish catholic']"
tt3179568,"['black panties', 'teenage girl', 'sex scene', 'oral sex', 'panties', 'voyeur', 'voyeurism', 'talking about sex', 'friendship', 'usa']"
tt1191111,"['explicit sex', 'drugs', 'drug deal', 'drug use', 'love', 'stripper', 'love hotel', 'afterlife', 'dmt', 'thong']"
tt1545106,"['renfield character', 'van helsing character', 'female vampire', 'drinking blood', 'solar eclipse', 'mind control', 'clubbing', 'homeland security agent', 'vlad tepes', 'vlad the impaler']"
tt2126357,"['boyfriend girlfriend relationship', 'vertigo', 'two word title', 'number in title', 'adopted daughter', 'cosmetics company', 'female protagonist', 'no title at beginning', 'sports metaphor', 'shower scene']"
tt0954990,"['katrina aftermath', 'post hurricane katrina', 'reference to hurricane katrina', 'post katrina hurricane', 'louisiana', 'road trip', 'overalls', 'teenage boy', 'southern u.s.', 'search for father']"
tt1504320,"['king george vi', 'period drama', 'speech impediment', 'british royal family', 'royal family', '1930s', 'king', 'speech therapist', 'king of england', 'radio']"
tt5140878,"['nun', 'possessed doll', 'evil doll', 'prequel', 'loss of daughter', 'broken glass', 'stairway elevator chair', 'dollmaker', 'orphanage', 'dress']"
tt3063516,"['21st century', 'united states of america', 'usa', 'car', 'automobile', 'driving', 'dead body in a car trunk', 'crying', 'vomiting', 'old age makeup']"
tt2084970,"['world war two', 'cryptography', 'enigma code', 'mathematician', 'computer', 'chemical castration', 'code', 'code breaker', 'closeted gay man', 'encryption']"
tt2660806,"['recovering alcoholic', 'dysfunctional relationship', 'starting over', 'troubled past', 'alcoholics anonymous', 'single mother', 'restaurant', 'waitress', 'mother daughter relationship', 'dysfunctional family']"
tt1196141,"['window blinds', 'cooties', 'king arthur costume', 'shirts and skins', 'asian american', 'potty', 'potty training', 'cleaning teeth', 'rottweiler', 'pink eye']"
tt0098672,"['supernatural', 'solicitor', 'woman in black', 'edwardian era', 'haunting', 'ghost', 'funeral', 'marsh', 'recorded voice', 'voice recorder']"
tt7349662,"['ku klux klan', 'white supremacy', 'undercover cop', '1970s', 'black power', 'reference to angela davis', 'reference to heather heyer', 'black panther', 'racism', 'documentary footage']"
tt0882977,"['drug cartel', 'prison', 'teenage prisoner', 'female district attorney', 'family relationships', 'informant', 'sting operation', 'foot chase', 'father son relationship', 'based on true story']"
tt3850590,"['krampus', 'christmas', 'christmas horror', 'holiday', 'snowglobe', 'german', 'santa claus', 'mythology', 'folklore', 'surprise ending']"
tt1855199,"['street gang', 'police', 'lapd', 'police officer', 'police partner', 'video footage', 'talking to the camera', 'video camera', 'los angeles police department', 'police protagonist']"
tt2305051,"['hiking', 'grief', 'back to nature', 'long distance hiking', 'backpack', 'loss of mother', 'female protagonist', 'death of mother', 'based on true story', 'female nudity']"
tt2980516,"['cambridge university', 'husband wife relationship', ""lou gehrig's disease"", 'cosmology', 'physicist', 'physical disability', 'amyotrophic lateral sclerosis', 'church choir', 'based on memoir', 'wheelchair']"
tt0780504,"['neo noir', 'nameless character', 'mythical hero', 'silent protagonist', 'very little dialogue', 'protective male', 'kissing in an elevator', 'psychopath', 'topless female nudity', 'love']"
tt5083738,"['female rivalry', 'maid', 'aristocracy', 'dragged by a horse', 'british aristocracy', 'wig', '18th century', 'lesbian sex', 'target practice', 'falling into mud']"
tt2247476,"['coach', 'high school football']"
tt5719700,"['lbd', 'milf', 'little black dress', 'older woman younger man sex', 'dog', 'denim skirt', 'woman wears high heels', 'premarital sex', 'divorcee', 'older woman attracted to younger man']"
tt0493949,"['cat', 'death of pet', 'character names as title', 'aunt', 'girl', 'f rated', 'tween girl', 'no opening credits', 'child vomiting', 'sharing bedroom']"
tt2402157,"['stripper', 'premarital sex', 'sex standing up', 'sex scene', 'belgrade serbia', 'female rear nudity', 'cia', 'russian', 'cia agent', 'female agent']"
tt1817273,"['bank robbery', 'neo noir', 'original story', 'bank', 'high school student', 'hospital', 'jail', 'ice cream', 'bank robber', 'interracial relationship']"
